47.4699
47.8244
47.8671
48.049
48.2432
48.4947
48.7722
48.2856
48.2402
48.411
48.1416
48.1231
48.2398
48.2133
48.1924
48.1686
47.8548
47.6641
47.7282
47.6177
47.952
48.6315
48.9677
49.0193
49.0213
48.3786
47.7806
47.9789
47.7118
48.0636
48.2484
48.6647
49.1958
50.0582
49.6923
49.4592
49.5379
49.6193
49.6912
49.3145
48.8449
49.3386
49.954
49.9817
50.0554
49.9484
50.2021
50.0775
50.2017
50.5091
50.9585
51.0538
51.0798
51.5141
51.7829
52.1504
52.5253
52.1198
52.6468
52.1388
52.4424
52.9065
53.2342
53.8693
54.3393
54.6378
52.7219
55.6234
56.545
59.3153
57.2418
57.0494
57.8575
57.4235
58.9793
59.3081
58.6448
58.909
58.5817
57.4377
55.5336
55.8779
57.9052
59.6215
61.4108
64.4425
63.2414
67.2652
64.8443
65.7168
65.4248
66.8809
67.1989
68.2942
70.5289
72.6642
76.1516
84.589
73.3414
74.5727
69.2503
66.7539
66.4031
64.3177
63.5131
69.059
68.3427
68.3681
74.3551
76.7735
77.9629
76.3352
75.8623
